fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,65cbd53dcd43e7cb7bbc3ff2f1519d810ca0e29b,0,0,0,0,109,53
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,de77f3753deca0af61510c40298f4ca3bbcbdd30,0,0,0,0,5,36
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,fe0876196d0a93171c3e8276394b38796ea9c4a0,0,0,0,0,18,7
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,2592e15361fd04bb83caa9e7437699b8b6ccab28,0,0,0,0,56,478
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,741761e8218cdc3e95ef2e771ffdca20b3d6456d,0,0,0,0,15,2
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,b9d7da11f34581f7018ed172fc159ef83991adef,0,0,0,0,54,153
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,de3246b1ca7a36e903a72af934b8efd5259da9aa,0,0,1,0,111,9
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,cd801e61d6f63af90c30306697c69be18f1745b0,0,0,0,0,92,63
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,d72fd08f86435ddda8c83fd0dcbb7e1b3daa8e70,0,0,0,0,55,131
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,3fe1cea556318309fd989f9a1853c9269ad0a326,0,0,0,0,26,6
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,c7a92cbb1b252d1369234c97035cdbd602a97193,0,0,0,0,78,161
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,eddd37bcc9ce2870e4ef85f1d2195dc6538031b2,0,0,0,0,6,32
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,f4c9ca82dce868ae262eb0285a8a0f5946addd46,0,0,0,0,80,177
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,c7c76afd33bbbfe8731cb6aa16ffadcb6036deca,0,0,0,0,72,32
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,28b065ca205f9b26ed06e4b0a30a5913980fa7ed,0,0,0,0,79,186
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,be4855c636939a8ee4c11dbbc6ffc99b36d104a1,0,0,0,0,66,51
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,6798b72f8fce7e176a1ec474837c2135fe70c109,0,0,0,0,105,87
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,ce3197e01fe6188d4bb8b944eebb70333a93d6df,0,0,0,0,50,18
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,87e62f38f13108737b3d21ed2fd1dc62f08ddade,0,0,0,0,33,12
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,5c8567a3989d8351ed4b88dc843fdb3febc4cdde,0,0,0,0,94,124
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,9076cf6849a481c43844268191635da47124854d,0,1,0,0,3,41
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,6d66b1b7996f2a0cef59daabef0286fc0626a4af,0,0,0,0,76,33
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,8fdb654b82ee68dc35e05731ff17c244fa5bf22a,0,0,0,0,86,112
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,cfe2639f51664945cf3d8e14f424caad4336c59d,0,0,0,0,95,34
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,db40831276b495e0d55b01d358f4c4540d889524,0,0,0,0,71,493
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,bf2f3a3dee5706856f859a302fa4f5597aad0908,0,0,0,0,13,20
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,dd817a637366ba4189f907ea7b34e537c6a53142,0,0,0,0,84,125
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,7b0e01897a69b4e06465e038ca78d01f6c649b27,0,0,0,0,77,36
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,48d733b832a56ffae9285e95846d9fcf77bc7edd,0,0,0,0,65,38
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,a22e3c103d6d894c9561bd1811738f97e69ef77b,0,0,0,1,91,774
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,6a220d3c9b920a6eb26f7413f19358e740fb051f,0,0,0,0,63,99
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,3553b8b8945a04917b4101a61606f20fe9f1f560,0,0,0,0,19,22
ede2b9f43709f4dfe29bac34a2f29d4fcbe43ea2,6075fb8a1954a2664adae6f192b83c0e9f3c074a,0,0,0,0,17,16
