fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
a2d882aba9095bcd210fd956216f764fa3637eee,5267d90d46fc402e818bcb8e9638ec2ac08b1a1c,0,0,0,0,318,107
a2d882aba9095bcd210fd956216f764fa3637eee,c4c4db151a33b858b5fa2fc9b5fdae981fb9fac7,0,0,0,0,344,4
a2d882aba9095bcd210fd956216f764fa3637eee,1230c6aae432c7de51029055942c0ccec9b263fe,0,0,0,0,528,22
a2d882aba9095bcd210fd956216f764fa3637eee,5beeb30a1ee2cc65015ffd28c1f7e2e743c8a37e,0,0,0,0,35,7
a2d882aba9095bcd210fd956216f764fa3637eee,e8244b688b9cb8b32abb824f4de8fd932fc758a4,0,0,0,0,481,10
a2d882aba9095bcd210fd956216f764fa3637eee,97729a70487f8a498be89e00ae821032d0359b7e,0,0,0,0,470,111
a2d882aba9095bcd210fd956216f764fa3637eee,71b0e74623cacc8694e430c3a4e006b846b9fa23,0,0,0,0,1078,704
a2d882aba9095bcd210fd956216f764fa3637eee,2f11eb18e8d778c4e70ea8365e43e3823331941d,0,0,0,0,558,2068
a2d882aba9095bcd210fd956216f764fa3637eee,7236e103e09601d86b6dfa76fdea8b3199ce4b6b,0,0,0,0,201,39
a2d882aba9095bcd210fd956216f764fa3637eee,aeabd7cdcb05fc5ea7ccba859e88ca8c55531fec,1,0,0,0,599,327
a2d882aba9095bcd210fd956216f764fa3637eee,cc6b0f2eb430aa211c574b1a85f46908c4a194c0,0,0,0,0,35,11
a2d882aba9095bcd210fd956216f764fa3637eee,f6bf5b0c473d0e6ca15ee1cf0d7794dd92a1012e,0,0,0,0,57,431
a2d882aba9095bcd210fd956216f764fa3637eee,0bf38af6b8949c57d66db87cde6450b0a4ff1a16,0,0,0,0,601,24
a2d882aba9095bcd210fd956216f764fa3637eee,0efa2d84b150670ee1f1df992114383a0eea0024,1,0,0,0,505,17
a2d882aba9095bcd210fd956216f764fa3637eee,7ac6d4481a78c86685ec60858572f28465601b06,0,0,0,0,143,12
a2d882aba9095bcd210fd956216f764fa3637eee,ba8a1f93977977350e7b4cf23c1543fa18eafad4,0,0,0,0,116,121
a2d882aba9095bcd210fd956216f764fa3637eee,8f3fb8dfe6a2eb6740e269b35cc7ed8d9e55f53c,0,0,0,0,516,56
a2d882aba9095bcd210fd956216f764fa3637eee,251f8e880018c90a15e169070750c2be71cd98ee,1,0,0,0,546,24
a2d882aba9095bcd210fd956216f764fa3637eee,9b153bbbca6522fab85f6747aabceb03a73dc4b3,0,0,0,0,556,709
a2d882aba9095bcd210fd956216f764fa3637eee,45a61ad7353e35e847346c0baf1b218da8fe9d2e,0,0,0,0,196,212
a2d882aba9095bcd210fd956216f764fa3637eee,f8bf1ff863e75404a62778f967c9854d96acf3b2,0,0,0,0,410,9
a2d882aba9095bcd210fd956216f764fa3637eee,7e03cb185f60ae99984b8d1f97dbacdc63a6c6dd,0,0,0,0,35,10
a2d882aba9095bcd210fd956216f764fa3637eee,8ef7bcfa2600103ea76471d3a4f711fc3ad02c32,1,0,0,0,967,674
a2d882aba9095bcd210fd956216f764fa3637eee,5993be42aefae45533bf7b5684ace1b47ef42e5b,0,0,0,0,102,599
a2d882aba9095bcd210fd956216f764fa3637eee,c39f7438993448469f4674ede93d7a0910a33661,0,0,0,0,283,41
a2d882aba9095bcd210fd956216f764fa3637eee,6c45a765dd72846d9a8bda711ff968fe21434186,0,0,0,0,63,32
a2d882aba9095bcd210fd956216f764fa3637eee,08732d555c30c7679c4de63a230a991798744385,0,0,0,0,200,5
a2d882aba9095bcd210fd956216f764fa3637eee,a53ebb90877c89f878277a8ae5b35af9b9da26e7,0,0,0,0,429,10
a2d882aba9095bcd210fd956216f764fa3637eee,62f170d64552e453a2dfee411c384f14ac9a040b,0,0,0,0,359,155
a2d882aba9095bcd210fd956216f764fa3637eee,2a81cc123e0998ac331b0fe628525f144871ccbe,0,0,0,0,317,24
a2d882aba9095bcd210fd956216f764fa3637eee,3daf1f8aaef9aa76e31d8880942199e3903f48e7,0,0,0,0,133,40
a2d882aba9095bcd210fd956216f764fa3637eee,45219e2fcbca8472ee2222b433afe0fa138891dc,1,0,0,0,987,7404
a2d882aba9095bcd210fd956216f764fa3637eee,ff2929dba5e0f5edf8d65df82031ac1f12d67a65,0,0,0,0,50,44
a2d882aba9095bcd210fd956216f764fa3637eee,212d24805fbacdac857a23062fa25240ec494383,0,0,0,0,478,13
a2d882aba9095bcd210fd956216f764fa3637eee,b198c4c283e722dc09945c57ca8bb0ef7584d5c1,0,0,0,0,427,71
a2d882aba9095bcd210fd956216f764fa3637eee,c47e4287252446c234c7a3bffa449ddb4276847f,0,0,0,0,823,80
a2d882aba9095bcd210fd956216f764fa3637eee,e9a2813ca6fe13cb0acdacc1db8d271da650fed6,1,0,0,0,80,6
a2d882aba9095bcd210fd956216f764fa3637eee,df1747f4bc91c9c2fe57f9877672e7dd65f1bfef,0,0,0,0,41,85
a2d882aba9095bcd210fd956216f764fa3637eee,bf0797a479234c215f6f7cfa8056167bba5f63fb,0,0,0,0,185,50
a2d882aba9095bcd210fd956216f764fa3637eee,d44b34cd4f5304f07c461b3fe1aeba53e1816f8c,0,0,0,0,523,87
a2d882aba9095bcd210fd956216f764fa3637eee,3453960438e563f4ed03ea7a8d807a7da80ac46b,0,0,0,0,145,16
a2d882aba9095bcd210fd956216f764fa3637eee,6956c2811b0f852b704aa0b7c6a02267284597d3,0,0,0,0,144,12
a2d882aba9095bcd210fd956216f764fa3637eee,5903ae17c2bcf98a8cb0b3e9ac328b37224650ce,0,0,0,0,413,34
a2d882aba9095bcd210fd956216f764fa3637eee,bf8060f50ee2c35d7c8eb13f3897d61b25ef847f,0,0,0,0,362,18
a2d882aba9095bcd210fd956216f764fa3637eee,80815b69d318e18dc0eefc9cbae6b7c1d12c7114,0,0,0,0,367,4
a2d882aba9095bcd210fd956216f764fa3637eee,4671556f641f7f528514bd859ec8da21b726c944,0,0,0,0,463,116
a2d882aba9095bcd210fd956216f764fa3637eee,c124aac3600e745116dcfa9700633b014461c7b9,0,0,0,0,473,9
a2d882aba9095bcd210fd956216f764fa3637eee,2381341cc912f4e75b86ce6e250068c8fcf7c595,0,0,0,0,820,2
a2d882aba9095bcd210fd956216f764fa3637eee,1f7f4cf8893946aaaa2a25a5ca4f8ce78bb08aaf,0,0,0,0,670,45
a2d882aba9095bcd210fd956216f764fa3637eee,b1a8be2dd7bbb34dc1e94f4f9730214a417a3b88,0,0,0,0,827,249
