fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
492f7a8200507d5cc638c2d358e1edd51f61ebb8,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,1,1,1,216,12671
7494e0485df0fd37ebd52b34f41c55737270ba54,824d22c9d986bca1571350facd560f67d7b18e5a,1,1,0,0,2,80
7494e0485df0fd37ebd52b34f41c55737270ba54,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,0,1,1,217,12671
63cd93af077250d53317019426e824d49b7aaabc,7494e0485df0fd37ebd52b34f41c55737270ba54,1,1,1,1,1,54
3630bf3559b72d66437187901fb5eab3f976c6a4,f463b731ee5fce75ccf1df43d6174527016a0379,0,0,1,0,2115,4377
3630bf3559b72d66437187901fb5eab3f976c6a4,7494e0485df0fd37ebd52b34f41c55737270ba54,1,1,0,0,3,54
3630bf3559b72d66437187901fb5eab3f976c6a4,824d22c9d986bca1571350facd560f67d7b18e5a,1,0,0,0,5,80
3630bf3559b72d66437187901fb5eab3f976c6a4,f8335168b6257a8e908c2e9d4529134da5748fee,0,0,0,0,2107,37
3630bf3559b72d66437187901fb5eab3f976c6a4,5266ca9312bf007b5f6868ad97d91dd687ca3517,0,0,0,0,877,732
3630bf3559b72d66437187901fb5eab3f976c6a4,4b734f7a025c828be8c5d85f7c8d88679ae8f952,0,0,0,0,1583,30
3630bf3559b72d66437187901fb5eab3f976c6a4,7f665da0eee37383cd2b50c82f490170d2979e10,0,0,0,0,276,509
3630bf3559b72d66437187901fb5eab3f976c6a4,1843f8716803d380df34a7362d80022352853931,0,0,0,1,299,24127
3630bf3559b72d66437187901fb5eab3f976c6a4,dd093faadfb742d676699adb1b06d225fbb9fb82,0,0,0,0,1817,27
3630bf3559b72d66437187901fb5eab3f976c6a4,ba9b985406ff56c2dea192b119328b6096895097,0,0,0,0,1939,716
43f2ea079cf18a3b5301fc4f02bcdf987e00020c,14fa8a5452d11a55b9b01922423b4f5e8cedba45,0,1,1,1,98,75
4ef8865120d9fe52d614ed731356ff07ccc172ce,108a395f4e5bcb3a49c3e115351477656080a55f,1,1,0,0,13,84
4ef8865120d9fe52d614ed731356ff07ccc172ce,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,0,1,1,226,12671
80bdebc1f9f83219518ff77b139f5f9148173ceb,6e7c89ed8ac705522a051c5ebe55c0f6f4dc33d5,0,0,1,0,1333,21
80bdebc1f9f83219518ff77b139f5f9148173ceb,1843f8716803d380df34a7362d80022352853931,0,1,0,1,313,24127
80bdebc1f9f83219518ff77b139f5f9148173ceb,2da35fcae888752948454dd04e9573cc7bdba8f5,0,0,0,0,675,804
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,a70acb37d9dc392b395bd921d90d5488542c2402,0,0,1,0,1509,47
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,32f5b034ed229d048f76ae74e18d270edc801dbf,1,0,0,0,1096,3017
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,3e48422fdc2feaf741d768a6071a87adf2fc107b,0,0,0,0,162,294
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,f3569a2c311808d4d6d2b9dcf7ec6df064bce76e,0,0,0,0,1482,169
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,79f01b242531bc3706c7f254871eb37e43f60e85,1,0,0,0,802,56
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,224487a0e27f6e8e64ef9504ed93d8d9bfefe249,1,0,0,0,254,108
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,7e348acab777a29ad86564c4d14dddc385cea8e1,0,0,0,0,402,99
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,b1768b5a48d1f82e4ef4150e0036c5f846d3758a,1,1,0,0,154,1724
8ca82e1df6715ab10ea1bb0c1f9af9611c837a7e,1843f8716803d380df34a7362d80022352853931,0,0,0,1,315,24127
5f5cfe80f265d80f85ba1a13ce5131f509260cfb,0ea4674d08b2e8ff9abc4d901f6a21e7660a2e5a,0,1,0,0,36,224
5f5cfe80f265d80f85ba1a13ce5131f509260cfb,1843f8716803d380df34a7362d80022352853931,0,0,0,1,322,24127
5f5cfe80f265d80f85ba1a13ce5131f509260cfb,5266ca9312bf007b5f6868ad97d91dd687ca3517,0,0,1,0,900,732
1710e6c2312cb665fa863ba0c2118a0db22505c1,1843f8716803d380df34a7362d80022352853931,0,1,1,1,334,24127
54ca9181ce4918c1ad23f868571cd75dc26081ed,455d2d1b48e5cdaeac5d0b4fd92b29b4d52bcaec,0,1,1,1,1356,34845
80fffbe0de70961f4f1755bacbc5f8bbd05b2756,b4b21486aa043b3c6260665930e7e638c908a5ec,0,0,1,0,877,69
80fffbe0de70961f4f1755bacbc5f8bbd05b2756,9c7a312d7c71761c520771c90338ecb8cde15e41,1,1,0,1,49,990
8ab56e5c8b8f797a6b2bdd4188b4082c55a5190b,29d9710892f773b4d5081f1b77820d40d79f69d3,0,1,1,1,313,483
107d6228db87a0bfded66b06f54f674e1d123e67,8f7281199dfdcf154ffc0a6fe8034fe623d60c38,1,0,0,0,267,558
107d6228db87a0bfded66b06f54f674e1d123e67,bec238a7c9c1fbd89abbcf57ffbcb3fc95ade829,0,0,1,0,2796,81
107d6228db87a0bfded66b06f54f674e1d123e67,114b9c5500ba21ec9e60f814148d38276c9aaa50,0,0,0,0,60,43
107d6228db87a0bfded66b06f54f674e1d123e67,9d8519fc0d543069ae4ec7c2704b8084c2afb306,0,1,0,0,34,2
107d6228db87a0bfded66b06f54f674e1d123e67,455d2d1b48e5cdaeac5d0b4fd92b29b4d52bcaec,0,0,0,1,1381,34845
107d6228db87a0bfded66b06f54f674e1d123e67,546e7721ec8ea2eda36706b7b4905901b45b35bc,0,0,0,0,61,12
00340f436b4fdafd88c3c5eba09a11170b5cf146,e5f43279938cd77ef4f99d949a9a79021797ea9c,0,0,1,0,83,4
00340f436b4fdafd88c3c5eba09a11170b5cf146,f3dd489f361c0d7b122959b1718cf00723820eae,1,0,0,1,51,11
00340f436b4fdafd88c3c5eba09a11170b5cf146,467dda6863fbc4bedb911acff0690adf4a5ec936,0,1,0,0,34,1
e817e8c95aa400728db1306e377e6b5ceb3f0293,55f18f20ea11e99f5d14b2ff9f3343d1f47cf75d,0,1,0,0,537,1424
e817e8c95aa400728db1306e377e6b5ceb3f0293,fd1ef5371189bbbc17a96f84cf7e5350dc90beb2,1,0,0,0,746,2496
e817e8c95aa400728db1306e377e6b5ceb3f0293,225325eadaeef698deb988fcb5ea9f2d58089451,0,0,1,1,1370,6350
e817e8c95aa400728db1306e377e6b5ceb3f0293,0758bb003580c0e89de7956521c97f5b98ec7f35,0,0,0,0,711,68
7b05946776d2c66ade493f757a99d638c555c4b2,2beec2f308e27dbe902a8d68e1fc9f3d70ee9372,0,0,0,0,273,2131
7b05946776d2c66ade493f757a99d638c555c4b2,812244b57abda11ba3cd101180dec94970415e84,0,1,0,0,5,867
7b05946776d2c66ade493f757a99d638c555c4b2,f38e0cb6ac73d6a5538497b7a40c73e278230913,0,0,1,1,1464,5390
7b05946776d2c66ade493f757a99d638c555c4b2,ce489262a1ee34340440e55a0b99ea6918e19e7a,0,0,0,0,278,460
cb32253d2f0376de899edb1bc6ebbd1602eec074,224487a0e27f6e8e64ef9504ed93d8d9bfefe249,1,1,1,1,344,108
15d3f2852f589bc20d3679089c59ae9eb4d365d1,f69748601d5c1fd1fc3585d6d1d1970c2c13a272,1,1,1,1,235,356
7831440dc9713fd758ec203d5e6053123e3f1a69,97f6786cba9cf1917ccc28d839a415c6a4c92581,0,1,1,1,667,63
52a2365f19a71666e3131e03ace56ef64d9a6341,b187142103377f2a45fc8da514f2d6cb66337171,0,0,1,1,603,2234
52a2365f19a71666e3131e03ace56ef64d9a6341,9c7a312d7c71761c520771c90338ecb8cde15e41,1,1,0,0,114,990
79868a978d68ed2fc994902d9984f69131a985f7,2675ce13b8dadaa5cb8fc289639945b258871d9c,0,1,1,1,15,280
03db57aa718d23dcca69ffce26e9806f7ab1bcb4,c71a8ecd00e73e5950c994e9e0e8422edb7889ef,1,1,0,0,421,14
03db57aa718d23dcca69ffce26e9806f7ab1bcb4,c82bcefa93185d06062edfddad738664fa2c62fb,0,0,1,1,1542,311
83f56370e6040ee58ed67f996dce3f9d1ae56c86,2464cd2d536bf3dc9116c9ba16bb6c40388bbffc,0,1,1,1,590,2
5bc25cb186575e22fa71282f4c78abe7ea04cf8c,b187142103377f2a45fc8da514f2d6cb66337171,0,1,0,1,627,2234
5bc25cb186575e22fa71282f4c78abe7ea04cf8c,977357765b44af8ff0cfea327866861073095c12,0,0,1,0,1146,164
d04618b28b4faf0e512878d073a93a779d735f96,429da399e94438226a3c93b2865879fb2d03a62b,0,0,0,0,837,536
d04618b28b4faf0e512878d073a93a779d735f96,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,0,0,1,364,12671
d04618b28b4faf0e512878d073a93a779d735f96,d58559065033f09f8eaeb1f6c85b9c374dadf00b,0,0,0,0,845,23
d04618b28b4faf0e512878d073a93a779d735f96,2757a53fa5546236bdfa498724a270cf8db76e89,1,0,0,0,497,719
d04618b28b4faf0e512878d073a93a779d735f96,dbeb37fe69e3de7bee43695531d58f761c5633a4,1,0,0,0,387,73
d04618b28b4faf0e512878d073a93a779d735f96,8ab56e5c8b8f797a6b2bdd4188b4082c55a5190b,1,0,0,0,89,82
d04618b28b4faf0e512878d073a93a779d735f96,225325eadaeef698deb988fcb5ea9f2d58089451,0,0,1,0,1422,6350
d04618b28b4faf0e512878d073a93a779d735f96,29d9710892f773b4d5081f1b77820d40d79f69d3,0,0,0,0,402,483
d04618b28b4faf0e512878d073a93a779d735f96,da91e9ebe9b74c8709df678785f8623b90de537f,0,0,0,0,392,51
d04618b28b4faf0e512878d073a93a779d735f96,c31297b6d95b720d4e9f41985805001a31da30d2,0,0,0,0,851,4
d04618b28b4faf0e512878d073a93a779d735f96,f37ff31d2e43b07d0bd13fb731fec73fe36e611c,0,0,0,0,858,12
d04618b28b4faf0e512878d073a93a779d735f96,f365e52dd7946d6eeff927623b13b68ec2468583,1,0,0,0,438,113
d04618b28b4faf0e512878d073a93a779d735f96,b9da1741cb59d3756cb2b2a0ae37b1a4fd7eef0d,1,0,0,0,226,5541
d04618b28b4faf0e512878d073a93a779d735f96,9d13557244d8dc6dfd3c8fb02bf3ffb0ddd793ae,1,1,0,0,26,73
d04618b28b4faf0e512878d073a93a779d735f96,6875fa867f55a730d662c8ac2e6f9e9a3e754901,0,0,0,0,200,259
d04618b28b4faf0e512878d073a93a779d735f96,5deb9826caa709fb403b6f09c8c02aa882178bd1,0,0,0,0,856,6427
d04618b28b4faf0e512878d073a93a779d735f96,0758bb003580c0e89de7956521c97f5b98ec7f35,0,0,0,0,763,68
d04618b28b4faf0e512878d073a93a779d735f96,5e53c0cea44d7827e60e51b2dfa1ccb86f1368d6,0,0,0,0,844,2
d04618b28b4faf0e512878d073a93a779d735f96,2beec2f308e27dbe902a8d68e1fc9f3d70ee9372,0,0,0,0,324,2131
d04618b28b4faf0e512878d073a93a779d735f96,5afd8cd704356cf7928ed6a1763e8fab6e496032,0,0,0,0,781,166
309412d8b6d6ed0cfbb50a6be2f1a99cca36fea5,26ed910f287b497d19326cefb579265d79f27850,0,1,1,1,1846,152
999df3e7776247ddd78eda891c269196c6dd9992,045f1a791c6e17253e9d927ffca70ae5d00b4fe5,0,0,1,0,2273,696
999df3e7776247ddd78eda891c269196c6dd9992,a2ca759dfd4ff4d82124b30b1015d206260b6925,0,0,0,0,1193,182
999df3e7776247ddd78eda891c269196c6dd9992,2757a53fa5546236bdfa498724a270cf8db76e89,1,0,0,0,506,719
999df3e7776247ddd78eda891c269196c6dd9992,d04618b28b4faf0e512878d073a93a779d735f96,0,1,0,0,9,1183
999df3e7776247ddd78eda891c269196c6dd9992,e06b335588beade38ac834c9f2453554ffcc9140,0,0,0,0,1189,48
999df3e7776247ddd78eda891c269196c6dd9992,1843f8716803d380df34a7362d80022352853931,0,0,0,1,452,24127
999df3e7776247ddd78eda891c269196c6dd9992,f37ff31d2e43b07d0bd13fb731fec73fe36e611c,0,0,0,0,867,12
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,32480a0462e94be510095c668e92061c02107597,1,0,0,0,297,120
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,393cdbc745ffca800f04b2ee2e7e78a11cbb8a1e,0,0,0,0,549,64
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,c17bf38035b48e7aa56f5c12ec2bf9b93a85883f,0,0,1,0,1378,61
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,a159e85c469cb2ad336d6976eaf11cf12ccbde10,0,0,0,0,483,8
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,39671ba45bf42caa370db5aab4be267e717221f3,0,1,0,0,184,39
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,e36b38c1cad22f7dff557736cf4b0280106e937e,1,0,0,0,1033,1119
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,73378c92939d17706d1063d67d28f75459b47129,0,0,0,0,475,2020
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,c76a4eaa2aab1a10825c51f8e9c7baccc54ef56b,0,0,0,0,347,1603
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,a8d37a7aa0033d1af9eb886509a96f778881fe12,0,0,0,0,360,70
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,b1768b5a48d1f82e4ef4150e0036c5f846d3758a,1,0,0,0,296,1724
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,66f2097f33a3084c79aa536e11d3ca09195bc320,0,0,0,0,301,1096
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,1843f8716803d380df34a7362d80022352853931,0,0,0,1,457,24127
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,af4d249aa907139e41801b081e14da351ef25485,0,0,0,0,485,73
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,72196da82915bee400edb1599d4223926aa2a8a0,0,0,0,0,355,907
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,e6d6ad3e88b0728b917969091dede0ff14bf5e43,1,0,0,0,568,156
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,b187142103377f2a45fc8da514f2d6cb66337171,0,0,0,0,648,2234
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,0320b8ecb44f4bfac44e27ae42ced1b805fc0e98,1,0,0,0,567,132
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,8af729231b2e380f7d0f602109c7d6ac632a503d,0,0,0,0,186,774
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,e8f3f92a88ac90ba4c95c8fae1b563acf29d959e,1,0,0,0,510,146
3b5e3b5a23069dd03feaa6979bccb64de4d76d09,b572e3c907e31700b140d750fd77977f0fd15885,0,0,0,0,503,964
197e184859140524e1de92abfc6d678bbc85b340,c80f390823266385df75fe52be397210e23c0301,0,0,0,0,1338,502
197e184859140524e1de92abfc6d678bbc85b340,73378c92939d17706d1063d67d28f75459b47129,0,0,0,0,476,2020
197e184859140524e1de92abfc6d678bbc85b340,15acbaa8e147f6da64d11393c412d392274a0464,0,0,0,0,995,174
197e184859140524e1de92abfc6d678bbc85b340,bd3c90ac6f9b601e0c0b53ae38b0e8d4bbc5ac03,0,0,0,0,1390,461
197e184859140524e1de92abfc6d678bbc85b340,7e8221471795033b098d90ace6083ab652ee3e9e,0,0,0,0,1073,320
197e184859140524e1de92abfc6d678bbc85b340,f51abe0b552ceabfa926957337d182d6f7173344,0,0,0,0,1389,141
197e184859140524e1de92abfc6d678bbc85b340,c978f789cc096afc7a7d86087a872d8e1d5ffcd3,1,0,0,0,962,237
197e184859140524e1de92abfc6d678bbc85b340,3afced6a75382ddf471a5490491b869a5f964689,0,0,1,0,2885,248
197e184859140524e1de92abfc6d678bbc85b340,f33f03e3572d11e6810f4ce110eb3af97cbd24a8,0,0,0,0,1520,1822
197e184859140524e1de92abfc6d678bbc85b340,c87ffc0bebaabe69dfbd7b385480da614c5dc0da,1,0,0,0,1065,883
197e184859140524e1de92abfc6d678bbc85b340,be0de3455bea6e17cf84f579d6c2418419c37d94,0,0,0,0,785,319
197e184859140524e1de92abfc6d678bbc85b340,38f74bcaf4a4a787dc5634c56c660beacd7df074,1,0,0,0,1703,51
197e184859140524e1de92abfc6d678bbc85b340,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,0,0,1113,1643
197e184859140524e1de92abfc6d678bbc85b340,701d128fd1a7731ee8f40e4611c3433e4c258160,0,0,0,0,1074,247
197e184859140524e1de92abfc6d678bbc85b340,b1c988d0de5cdc479db4fa4ea9414ca79cd9073c,0,0,0,0,1116,96
197e184859140524e1de92abfc6d678bbc85b340,f923adb5856a2c251039c8a435d77be9d0542a4f,0,0,0,0,541,11
197e184859140524e1de92abfc6d678bbc85b340,1843f8716803d380df34a7362d80022352853931,0,1,0,1,458,24127
9043ad6b9dbc293b9cca33516bdcb026fbeee4b2,999df3e7776247ddd78eda891c269196c6dd9992,1,1,0,0,7,172
9043ad6b9dbc293b9cca33516bdcb026fbeee4b2,045f1a791c6e17253e9d927ffca70ae5d00b4fe5,0,0,1,0,2280,696
9043ad6b9dbc293b9cca33516bdcb026fbeee4b2,1843f8716803d380df34a7362d80022352853931,0,0,0,1,459,24127
71f591501b639c4adf329e1f586c7e04875dde7f,df9603ead8c49f3638503f92ff56fcf07d137079,1,0,0,0,1025,14
71f591501b639c4adf329e1f586c7e04875dde7f,c16ec5df137fbd96420935aa2bc0d2d678e11838,0,0,0,0,626,39
71f591501b639c4adf329e1f586c7e04875dde7f,7e8221471795033b098d90ace6083ab652ee3e9e,0,0,0,0,1076,320
71f591501b639c4adf329e1f586c7e04875dde7f,38a297d50035d86290a44d6e9bd8bc19f335013b,0,0,0,0,992,27
71f591501b639c4adf329e1f586c7e04875dde7f,dcc17a966e55e137a38e463954acd8b2a01abff3,0,0,0,0,1074,197
71f591501b639c4adf329e1f586c7e04875dde7f,443ab45835dab084a4d09ec845238923f98cd894,0,0,0,0,72,107
71f591501b639c4adf329e1f586c7e04875dde7f,eec431297a145ccc0159ce3a1bf093e47c9c88d5,1,0,0,0,1026,193
71f591501b639c4adf329e1f586c7e04875dde7f,4dabdd2a3048b5883cc71f8c91442a905c838b6d,1,0,0,0,8,43
71f591501b639c4adf329e1f586c7e04875dde7f,2e1b3aab912de264060437b826e65d881a9bf9b0,0,0,0,0,668,153
71f591501b639c4adf329e1f586c7e04875dde7f,73378c92939d17706d1063d67d28f75459b47129,0,0,0,0,479,2020
71f591501b639c4adf329e1f586c7e04875dde7f,462f4debfed19cab94f8ba9c5bb0021c7863d30c,0,0,0,0,85,410
71f591501b639c4adf329e1f586c7e04875dde7f,9749a6ea6a7215507e2ff70627fe31ae31fbf0a2,0,0,0,0,40,73
71f591501b639c4adf329e1f586c7e04875dde7f,3a7844cabb9d815e6dac8ae5b9eddd255a82b7a6,0,0,0,0,1072,239
71f591501b639c4adf329e1f586c7e04875dde7f,0c1fdfd41daaf477e05b566def55975cb82a459b,0,0,0,0,978,32
71f591501b639c4adf329e1f586c7e04875dde7f,1843f8716803d380df34a7362d80022352853931,0,0,0,1,461,24127
71f591501b639c4adf329e1f586c7e04875dde7f,4266f08e489748bd68e1f9e0d5e408e6819cc4ed,0,0,0,0,1343,683
71f591501b639c4adf329e1f586c7e04875dde7f,e1b733fa8382f74dd790964993856ce5a85bf363,1,0,0,0,1024,15
71f591501b639c4adf329e1f586c7e04875dde7f,fb30d235dbcf94f3ee5acc6ed5444132cf76028d,1,1,0,0,5,8
71f591501b639c4adf329e1f586c7e04875dde7f,350d736361f5a86d94960cfd230ff7f77a21785b,0,0,0,0,636,534
71f591501b639c4adf329e1f586c7e04875dde7f,701d128fd1a7731ee8f40e4611c3433e4c258160,0,0,0,0,1077,247
71f591501b639c4adf329e1f586c7e04875dde7f,b79531eefee46a3cefeefa0ad79414546ebdafd3,0,0,0,0,944,150
71f591501b639c4adf329e1f586c7e04875dde7f,a0af1e13174035c3b4b3f2b911bfccaf4d3ba41d,0,0,0,0,39,801
71f591501b639c4adf329e1f586c7e04875dde7f,a1ef4c43913c2febcb0eef5d6070b666e81aa233,0,0,0,0,679,251
71f591501b639c4adf329e1f586c7e04875dde7f,812244b57abda11ba3cd101180dec94970415e84,0,0,0,0,74,867
71f591501b639c4adf329e1f586c7e04875dde7f,3926a3566fc8c28758b9f816006ea2495c63c71d,1,0,0,0,952,68
71f591501b639c4adf329e1f586c7e04875dde7f,db8539a47d32772e022689959296798bf59ec0c6,0,0,0,0,1079,357
71f591501b639c4adf329e1f586c7e04875dde7f,e7eed5874f0e7392789e716587ad6e071d98688a,0,0,0,0,1116,1643
71f591501b639c4adf329e1f586c7e04875dde7f,986c63c6d4a808f0f3108bb9610803c11f04ed47,1,0,1,0,1898,482
71f591501b639c4adf329e1f586c7e04875dde7f,a07f5eede0a3e0f083b37cd28610f67d2ff98f07,0,0,0,0,1365,73
71f591501b639c4adf329e1f586c7e04875dde7f,7e348acab777a29ad86564c4d14dddc385cea8e1,0,0,0,0,548,99
71f591501b639c4adf329e1f586c7e04875dde7f,dcc02dd0f12fb4b9b4b910aef6c5808dc761dc22,0,0,0,0,73,148
7b9f64307d7d0d4e9df7f8e2316a2379d7c4bcdf,9011182c5539bb7e165b4e3430c545dce7706fa6,0,1,1,1,2,315
8d2fdc8e7609786f26c4bc752d6031ec6f5a4ed4,d04618b28b4faf0e512878d073a93a779d735f96,0,1,0,0,34,1183
8d2fdc8e7609786f26c4bc752d6031ec6f5a4ed4,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,0,1,1,398,12671
171149a4b02a399a986c411b264515de45e70521,f365e52dd7946d6eeff927623b13b68ec2468583,1,0,1,0,473,113
171149a4b02a399a986c411b264515de45e70521,7cf2950ebbd9043077e67a6b9b533cf67446e6ff,1,0,0,0,471,54
171149a4b02a399a986c411b264515de45e70521,d04618b28b4faf0e512878d073a93a779d735f96,0,0,0,1,35,1183
171149a4b02a399a986c411b264515de45e70521,8d2fdc8e7609786f26c4bc752d6031ec6f5a4ed4,0,1,0,0,1,20
4c46b6c98acee5f55c7fc668c882678028e9de61,411e04bd71715298de564a24dbf0304e17471ce0,0,0,0,0,80,673
4c46b6c98acee5f55c7fc668c882678028e9de61,9254ce27a820c64fef51aeb4d39bdeeba5cb116d,0,1,0,1,16,1305
4c46b6c98acee5f55c7fc668c882678028e9de61,4f19558c6be68abfab85b3ab2e8a3d3efabaa700,0,0,0,0,107,240
4c46b6c98acee5f55c7fc668c882678028e9de61,78761c387f7ab24b0dbbb63e9085b26b808e5330,0,0,1,0,460,413
812cf1c6a3dc8dd62f4d663b0e179ae831718e6e,1843f8716803d380df34a7362d80022352853931,0,0,0,1,480,24127
812cf1c6a3dc8dd62f4d663b0e179ae831718e6e,4fcc25a22972ea07fbb2ddda62f8ccc89c81f175,0,1,0,0,4,529
812cf1c6a3dc8dd62f4d663b0e179ae831718e6e,2c59713f71c495a34679d61fdae949cbfb6a4f9c,0,0,1,0,566,153
5495a7f24aef85ba6937001ce962673ca9f5fde6,4c46b6c98acee5f55c7fc668c882678028e9de61,0,1,1,1,2,38
e2d1bc8a71e97788513afc7d7ca1cb026c9392bb,46609cb95c09f07c129f6b108e1e3688f287acde,0,1,1,1,1341,37
8d5f2c4324ad86dad1f9ee15e190757b8c13b861,673f514f810e91faf5bc3a35b07f1d397899dfc4,1,0,1,0,542,5
8d5f2c4324ad86dad1f9ee15e190757b8c13b861,66065115dcb97168ea5bdcf4aafdd3d2a2e2ea56,0,1,0,0,5,164
8d5f2c4324ad86dad1f9ee15e190757b8c13b861,4b2eac3de7e1dbf5c2dd742fd9989974a83972cb,0,0,0,1,409,12671
9a290fb1a704701d089c948a5c72f3ed8c663db1,b1768b5a48d1f82e4ef4150e0036c5f846d3758a,1,0,1,1,328,1724
9a290fb1a704701d089c948a5c72f3ed8c663db1,197e184859140524e1de92abfc6d678bbc85b340,0,1,0,0,31,202
52849c94a732bae67541e0f6f8ff7f5943372a6c,8d5f2c4324ad86dad1f9ee15e190757b8c13b861,0,1,1,1,2,197
36a7d5b326e725edee7dce656b11b12d48cd7577,4fcc25a22972ea07fbb2ddda62f8ccc89c81f175,0,1,1,1,15,529
f3b4aaf388d1a219442aadbc8c6b84c61a0749e9,2c59713f71c495a34679d61fdae949cbfb6a4f9c,0,1,1,1,578,153
f92343159dc26fe8fb7b3bbd4801cbc202d70e04,357925a84e34d17b96568e67d30baeb2a399da11,0,1,0,1,32,314
f92343159dc26fe8fb7b3bbd4801cbc202d70e04,d3e29d4e54f696da915f9aec08202b6314a162a1,0,0,1,0,762,92
3abbcc48a539135bffa31d3caaa0601adf4ca42b,8d5f2c4324ad86dad1f9ee15e190757b8c13b861,0,0,0,0,9,197
3abbcc48a539135bffa31d3caaa0601adf4ca42b,357925a84e34d17b96568e67d30baeb2a399da11,0,0,1,1,33,314
3abbcc48a539135bffa31d3caaa0601adf4ca42b,834d2c69546502c858c1a72a321ffd7efe5a7fac,0,1,0,0,4,146
e1cfd6c082dae2e1472a6a051f6919725d9cfc91,812cf1c6a3dc8dd62f4d663b0e179ae831718e6e,0,0,0,0,22,74
e1cfd6c082dae2e1472a6a051f6919725d9cfc91,4fcc25a22972ea07fbb2ddda62f8ccc89c81f175,0,0,1,1,26,529
e1cfd6c082dae2e1472a6a051f6919725d9cfc91,6c66d38d2549d14a3775a6a0687be6375967d009,0,1,0,0,17,156
95cec9927c736aaef4b08fac7d559c1e52b59e5d,4ac21f2a5f3c4e200f285c2dbe34e0c4bea1955f,0,1,1,1,13,98
f732fc677b7f3f14ad7809a736d06705e4742347,411e04bd71715298de564a24dbf0304e17471ce0,0,0,0,0,111,673
f732fc677b7f3f14ad7809a736d06705e4742347,f38c355cbadd00c56744a2599bc5596300ed0e1e,0,0,1,0,1226,114
f732fc677b7f3f14ad7809a736d06705e4742347,8af729231b2e380f7d0f602109c7d6ac632a503d,0,0,0,0,239,774
f732fc677b7f3f14ad7809a736d06705e4742347,ac76c95fbc70d486e5619fcfa813d742c559a902,0,1,0,0,24,54
f732fc677b7f3f14ad7809a736d06705e4742347,1b4776f31974ff6ad256380deacb4e2f69703750,0,0,0,0,43,63
f732fc677b7f3f14ad7809a736d06705e4742347,1843f8716803d380df34a7362d80022352853931,0,0,0,1,510,24127
67347a64590a1b47fea24b1e695d985b35ef5217,8af729231b2e380f7d0f602109c7d6ac632a503d,0,0,0,0,240,774
67347a64590a1b47fea24b1e695d985b35ef5217,b1768b5a48d1f82e4ef4150e0036c5f846d3758a,1,0,0,1,350,1724
67347a64590a1b47fea24b1e695d985b35ef5217,3b5e3b5a23069dd03feaa6979bccb64de4d76d09,0,1,0,0,54,489
67347a64590a1b47fea24b1e695d985b35ef5217,25deff6203d4cce3e8a9e557c84590052455e22d,0,0,1,0,476,778
1454f9c10c4f487bd87227aad0162d0c888b20e3,f732fc677b7f3f14ad7809a736d06705e4742347,0,0,0,0,2,223
1454f9c10c4f487bd87227aad0162d0c888b20e3,b1768b5a48d1f82e4ef4150e0036c5f846d3758a,1,0,0,0,351,1724
1454f9c10c4f487bd87227aad0162d0c888b20e3,67347a64590a1b47fea24b1e695d985b35ef5217,0,1,0,0,1,42
1454f9c10c4f487bd87227aad0162d0c888b20e3,78761c387f7ab24b0dbbb63e9085b26b808e5330,0,0,0,0,493,413
1454f9c10c4f487bd87227aad0162d0c888b20e3,4c46b6c98acee5f55c7fc668c882678028e9de61,0,0,0,0,33,38
