fix_commit_hash,inducing_commit_hash,is_Friday,is_latest_bic,is_earliest_bic,is_largest_mod,candidate_commit_to_fix,lines_of_modified_code
eaa68b8e6b9c2628ecc1f841a162872cb8fcb18a,9c5c1ed90253b3d3f90d1d53b89d94fdba273b47,0,0,1,1,636,32
a6cd945d9fb37915933c2cd7c87477305d429aed,88c94683d687e28429d08d2aa046755f67e2d70b,0,1,0,1,150,591
a6cd945d9fb37915933c2cd7c87477305d429aed,13aa8d37e6099afd06c86e7140105f76a0fd95f9,0,0,1,0,423,13
00037b3ec243223655a58f57b58558877c296754,cdac160439f9c6c9e3bbb8d39610aa083cb30460,0,1,1,1,189,4
b36e05b0af5658a9c50dd6a26e46aa08c85ea2d9,534e7c06e9c2446028a82e2e6c695a130ee7f061,0,1,0,0,298,100
b36e05b0af5658a9c50dd6a26e46aa08c85ea2d9,f0f59877aa4de337d4c291ba9555f78632915446,0,0,1,1,314,275
c91f95a092051c44bb9e241f7551f47cfdce8e36,3c1e0f0a8cf693c0e510ff8749b201d14f7ab9b8,1,1,1,1,1579,419
56263c44e8792800c14432142ac8e4413824ce33,a778bf2c51f540b5406ff03ed0197a1b79bbdae5,0,1,0,1,393,58
56263c44e8792800c14432142ac8e4413824ce33,cd3bfe64d412a75aa894ff82db684f25d5ddc68b,0,0,1,0,1258,2
991c1c1169141f9746416a9de4d8b8257c8b4be5,deb47d5eccbb897f4e3ea9165368875c766c139a,1,1,0,0,2,2
991c1c1169141f9746416a9de4d8b8257c8b4be5,dbf41a55a455300fbbee77e72fcce5b85a300dd5,1,0,1,1,3,55
bc11793c04236270996f506e7bd4b6bceddc9543,0c312222e9ba61cb04b931de05374d9ba6092504,1,1,1,1,111,5
66d6e3f3919d338e7f773220a8f32f147a8190d4,287db7017e1ba554f55399a165f6d07fe667e075,1,0,0,0,347,8
66d6e3f3919d338e7f773220a8f32f147a8190d4,f03d6e212a8ec18c56d26b431e2005ec401efccb,0,0,0,0,1090,4
66d6e3f3919d338e7f773220a8f32f147a8190d4,42dee34146c7ef24cf6bf6962a39a1b468bcd03a,0,0,0,0,1217,14
66d6e3f3919d338e7f773220a8f32f147a8190d4,eb2ac7f2f2588dcae64e0ab6c4a70adf9d427748,0,0,0,0,911,14
66d6e3f3919d338e7f773220a8f32f147a8190d4,58a463f01cc2601448cab26c0bfd5cddfa56984f,0,1,0,1,2,66
66d6e3f3919d338e7f773220a8f32f147a8190d4,5386cd96652570669a47abd5a0d5b46b7c63003e,0,0,1,0,1591,46
66d6e3f3919d338e7f773220a8f32f147a8190d4,7614af3c9a8ad950c6f0a73fad07c8161afcc180,0,0,0,0,826,4
66d6e3f3919d338e7f773220a8f32f147a8190d4,5f941628e09b72b9c2be33466973730148745fd6,1,0,0,0,733,2
a8e273f84416412fb26c36eb5b1a30a21917570a,83e4ef16e6a1511be80b866da304aee766717381,0,1,1,1,476,106
40b522c498a138d3ee5e7729e8e9f330feef88aa,8855d6153e252c735de0e6cc373787d22c1a467b,0,1,1,1,359,1393
9e60afdc31380f0ec401cb88a13950f9647f5a29,658f41cb30765185ef04611da43b9ece5b66568c,0,1,1,1,1791,112
559eb899657b7717e2a1013cd860407cb89c2b3c,57953769614ab767ab4b1bf47313f7a689b63492,0,1,0,0,640,57
559eb899657b7717e2a1013cd860407cb89c2b3c,e872cd0a7c0e88fa29b0e23f46717c6741c01000,0,0,0,1,659,399
559eb899657b7717e2a1013cd860407cb89c2b3c,c2be8ba42d3ceaa7a37700b7ea6b723780dab9c1,0,0,1,0,1023,235
559eb899657b7717e2a1013cd860407cb89c2b3c,2013db23d3d75dc9a50caebe5a07d793d4fd8258,0,0,0,0,658,2
70bf3e1306395a2bd1e65bce60b5511875b00800,d14ce00dc30889e5e9ecf3b28187101510647664,0,0,0,0,942,40
70bf3e1306395a2bd1e65bce60b5511875b00800,3fe9f9f336255bcf67f5a6551317545d35b4b283,0,0,0,0,535,23
70bf3e1306395a2bd1e65bce60b5511875b00800,f88936977fadaf41050af22b0a6115479021e711,0,0,0,0,360,28
70bf3e1306395a2bd1e65bce60b5511875b00800,d673e510446e3c11a29aeb8e1e000733dd798094,0,0,0,0,356,55
70bf3e1306395a2bd1e65bce60b5511875b00800,7cd5e9b399b32daf3f4b1c494cfb4587067360eb,0,0,0,0,123,13
70bf3e1306395a2bd1e65bce60b5511875b00800,8855d6153e252c735de0e6cc373787d22c1a467b,0,0,0,1,361,1393
70bf3e1306395a2bd1e65bce60b5511875b00800,9ade3c26d316a67d37406a662d5c3da43c9310d0,0,0,0,0,907,108
70bf3e1306395a2bd1e65bce60b5511875b00800,71c10b9f4509e275ac09240c957181a1122b961d,1,0,0,0,749,328
70bf3e1306395a2bd1e65bce60b5511875b00800,4487831281a5b48cb6956f60c059ac95f43f1366,0,0,0,0,307,35
70bf3e1306395a2bd1e65bce60b5511875b00800,b713c2c6968d7513305ea5285825698c2eab90c5,1,0,0,0,953,76
70bf3e1306395a2bd1e65bce60b5511875b00800,2cac321b2704ea1356c8657f79a2b2bc4dab3927,0,0,0,0,863,770
70bf3e1306395a2bd1e65bce60b5511875b00800,697a9113c0a391e60dc4b9f797213d8db6da919d,0,0,1,0,1341,163
70bf3e1306395a2bd1e65bce60b5511875b00800,d914522ae4111512c7e0a604a6c5027600f5e966,0,0,0,0,1170,134
70bf3e1306395a2bd1e65bce60b5511875b00800,d0719a5ea4843cca40b0c1a73ad9acffd9639b50,1,1,0,0,26,647
70bf3e1306395a2bd1e65bce60b5511875b00800,4852c30d627082dc655b147494317beb518affcf,0,0,0,0,148,123
bcea3bee45a84f290e2c64efceb3734412cccf03,50516585a4ab039e67d351011db11970d95ee50c,0,1,1,1,146,18
0d481c69a5d16c22bc41a835cb8e839f22ff1a3c,745082c0ac1bf1fdce1e779a199b70aeb3150452,0,1,1,1,1,4
336890291e0090977e0019d4aaf47ccbdbf901d3,7675611e5f8b89e5e304acceaa645879b45111e1,0,1,1,1,1097,61
4477e69d52a5b3a3ca657bb796716ad789f96093,59f72bd9916af0ff2c90bb6cadf69176d3ae5d5e,0,1,1,1,1195,136
0d7184f0dbdadecda1cb5952a90de48ccdc603ea,59f72bd9916af0ff2c90bb6cadf69176d3ae5d5e,0,1,1,1,1195,136
28d94d2dcfdd081b49ecf3febbc04750b108cf94,af1af19d395ee23f1947eadf57eccf5500db71ba,1,1,1,1,97,510
c64df89ecf9357ae71f566d98947f99a9bdf6f8f,a02b6b3d7f184dbed3662b5b7b8415a11b1b7306,0,1,1,1,35,2
65b2232f34c8c339b17a3c2c8ef384ac8ffbc6b5,b8cc3f510a61b6d89c21a9a0cac969346f28724c,0,1,1,1,2,147
bea24ca944a7f3bdf814af3ae2802a4f7d976349,8758addb41d4a3f221bca5b3f717ef1379256ac0,0,1,1,1,1,89
f8ccc2186fd3dd18ab543382367c550197e35942,4c4446d283552f9280305eaeda26be97680ff454,0,1,1,1,525,161
abb95eed5ca9e677b1c77fabbf8c31487cbc0f07,b4f4f10478c4b552b6cf98d9c6f2709316b9e4fa,0,1,1,1,1045,2
384e8fe195c1a49d21d5c95ccc5db1287cecf2e1,afe30ad8ee27862562f7dab9a78d78300484bbc0,0,1,1,1,24,8
6d1ede34df619f3dbb1ec139450733095d8abbcf,b8cc3f510a61b6d89c21a9a0cac969346f28724c,0,1,1,1,35,147
e8efa2a1e915da7aab90f6ad2ffcb226b7016293,0614cfa43e255aee20bf50d425250d089363cd45,0,1,1,1,294,50
23c53322083d85b19a1a3aa4f731c32482634f54,1ee7f8131c1702e3584bbe51d94b503089b8f3bf,1,1,1,1,1159,16
c94bb20cb8ec2a477f5ac1e234d174cd2b8edf2d,46995dd2feec2596a724a371736903afdc22b5fb,1,1,1,1,354,727
0c4b2728c8c399c3bbcd210149b044f360bb9439,e30b60cc58fc5dd9e07fb9673eabace92325c364,0,1,1,1,1,18
b606dac461070c368f688c929a6ff0af6a5570e4,75ee7d05bb0cb7b16723c068ea64586f703e6701,0,0,1,1,5,116
b606dac461070c368f688c929a6ff0af6a5570e4,e30b60cc58fc5dd9e07fb9673eabace92325c364,0,0,0,0,3,18
b606dac461070c368f688c929a6ff0af6a5570e4,0c4b2728c8c399c3bbcd210149b044f360bb9439,0,1,0,0,2,2
76c3d7c647b986c769ad110d7ab96f2713cb8984,10bcfdf1f7b19759ab870bacf9db0fc70dbb9a83,0,1,1,1,2,45
b83076468da57e2fcaf18f2f21c20bc34a0aa077,bf7826c68dcd9a6504605bb39cfbee6ad8af9a7c,1,1,1,1,426,144
8642262aad73ada51698758572bf91bbb47e396d,46995dd2feec2596a724a371736903afdc22b5fb,1,1,1,1,450,727
e2ac2f326c87263c2dc693230368286a9ab6d159,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,1,1,1,2103,1118
6f49827c12a2b2e2156c07b112e9d3f335e5d669,59f72bd9916af0ff2c90bb6cadf69176d3ae5d5e,0,1,1,1,1376,136
71e49adf35a19d57b4937f429e0902253edd7dfc,79b9d5af627a6f0e5c6c3496d7e3161df871f899,0,0,1,0,1502,403
71e49adf35a19d57b4937f429e0902253edd7dfc,d17bd176a2dd69b7f94b3cd0aa5b552a7fd239e8,0,0,0,0,1497,277
71e49adf35a19d57b4937f429e0902253edd7dfc,d0719a5ea4843cca40b0c1a73ad9acffd9639b50,1,1,0,1,241,647
dcdc35fab69fa28a6cda7b3fe5dc904ccfbe5455,adb666e67fa2a4a525a641f6fa7a239c3dd1cd1c,0,1,1,1,2043,132
87607045e443e54e9f4f79122572686265dde3a9,dcdc35fab69fa28a6cda7b3fe5dc904ccfbe5455,0,1,1,1,1,14
c5be746fda5766440979e18810b105a5394f7fc8,a195d3ea1ffd389e81b83b4ccdee277086f219e5,1,1,1,1,1,52
aaeb107e008bb7b51c9746f78c95641c6725d3d2,46995dd2feec2596a724a371736903afdc22b5fb,1,1,1,1,500,727
a43d8c588bb9ffb6ea335b27591346308df0c434,367c88e399d60dfa5a5611fcaa5769c18b7ca86e,0,1,1,1,408,51
149cadd664eadbcb1afd938557ff8b1998a36a02,bc4d935cb04d1676bc20be1b6f32f53e12770d24,1,1,1,1,1,191
a6116b31e59a648047dfb778ac9f5c4f87e01379,fce57abeca1d8388baaaac8511540aed486177dc,0,1,1,1,2136,656
335e91df7146739dcc287b638e29b068f1451bbe,4ad320dd134215353f20cb5f15afd1b3331e2e26,0,1,1,1,826,491
0e28f5e6d7fd1a960b92637053d2bb0859b67b36,5c9d616735c4c5c31fb68b789c8c6f3afeae9592,0,0,0,0,684,23
0e28f5e6d7fd1a960b92637053d2bb0859b67b36,32423a83fc9c9c8dc1eac8f769a581e09a2ba74f,0,0,1,1,2421,520
0e28f5e6d7fd1a960b92637053d2bb0859b67b36,32a7a1cedbe695a0d22cfd6f17ee58ec4aeee3a6,0,1,0,0,675,23
0e28f5e6d7fd1a960b92637053d2bb0859b67b36,e060eabb0116e80ab516c3483027e5938bbb8410,1,0,0,0,1616,85
9a89edbb226592a773e420a25447ad75e21376ba,65e19387081ad2a48e078787db515827659512bc,0,1,1,1,63,24
3b2cd51fa50d15016d3dc2ea2582e86961db973b,233af7e2dff4c79619f5cda6943388ff9e21581b,0,1,1,1,150,9
31090821446d0eb425bbddd7901c1040a4ceb3a1,99b80938af2fe9edce427f30f768bc88e3f929a8,0,1,1,1,987,120
792b84c94be293240feac87db47fcc7fd17097e3,486c69b6de123312d8d67ac6251d3942d4d2f29e,0,1,1,1,1,12
5493b63b44e82ba6976d84aa4e189ef327afbfd1,9952a54026cbc0f60879d3f13e80141b65c04328,0,1,1,1,6,323
0b3c0ebcede3df4837a7ca77ff73822e2aeb8ab4,9952a54026cbc0f60879d3f13e80141b65c04328,0,1,1,1,13,323
1db3ed0d6d3d0490977f258e2fba43f2d6153062,cc0e7d2a79c12c516368e14aacff3cc71d8e3868,0,1,1,1,1,11
b8229cc7610701f9736ae0cf8addea354cd9d33e,2b225446c03192b58e176f8885e60055cf5ea436,0,1,1,1,9,221
dcbc64ac76018cefb9eddac1e576eb59a94cd973,2b225446c03192b58e176f8885e60055cf5ea436,0,1,1,1,14,221
810582d114f65b3f86301d53f34235b68d6c7f1e,7f9b1d18d197d102777f214e782ecc27685cf481,0,1,1,1,63,115
edab4814dad8828044359ca97dacd7f15282beb3,f0f59877aa4de337d4c291ba9555f78632915446,0,1,1,1,887,275
9c2125599c15f36b0934384a64cb779b92b83485,fc73bf0a0abf739a9a8e6b1a5197dab113e76f27,0,0,0,0,2249,360
9c2125599c15f36b0934384a64cb779b92b83485,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,0,0,1,2416,1118
9c2125599c15f36b0934384a64cb779b92b83485,55176116a225c7664d082580faa6dde12a3bb00e,0,0,1,0,2653,386
9c2125599c15f36b0934384a64cb779b92b83485,9b427a322f87f2fd2f3c7227e04f848bbbcc622e,0,1,0,0,1010,254
32630cd8cf65f53cd683ec962994b508644b4f66,aca264e3990f7ec90cb7d9183f4775c6a10009c7,1,1,1,1,21,150
ff12423d639413c1934dfc2ff337b298952e99ef,80d7d2d0f8ec0f4f1f3c2dbe613f36bda572ce11,0,1,1,1,1584,543
4d47ff36b2855ee9f1ba3dfd86f9e8feeea522db,b38518ff4d34b991c0db6def41f746dd10228897,0,1,1,1,492,41
539db8e9c8fbe2b2e07046127f7665195b1a57ac,721f3973037c8650b45a479c24c94e2bf7b9e22e,0,1,1,1,395,29
ce1b394529e75430e5c71928d2bc4f457520c3ad,3a49ee7d82f6b3481012e81bcd18506eea150641,0,1,1,1,891,186
4b3b32e4180ff4b59652b1c43cfde176d8f8693a,eb2827ec6a6537c8ded127b0fb9dde271f94c7a8,0,1,1,1,68,26
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,25e2cd0db6673f0ae80534b983b57a8cde1a0be4,0,0,0,0,2465,163
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,9a4a8aa71a0ce5a255dfba533fec3ff885a7d708,0,0,0,0,1780,30
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,354fb4429978a8d77df72781ce1754c2ffcce9b3,0,0,0,0,484,82
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,3c5710193c2a0947ddf8c05f920edbdbc4d66859,0,0,0,0,1779,8
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,c7dd8d4217f7f3535b09627b091007031327fec5,0,0,0,0,1362,26
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,a8fff939719886394027d1014cb69596f4bcb96f,0,1,0,0,171,70
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,eaa68b8e6b9c2628ecc1f841a162872cb8fcb18a,0,0,0,0,727,6
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,ed54fff2046fe6093078f625280725fcb19b9b33,0,0,1,1,2646,210
2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,e0262d50f91d5e18d1d525099987170229632ec8,0,0,0,0,1361,3
a3608d27ab657ab15809c969a97c3977a0f85b80,c07ea0ba34df57fc54b218d6b4edcd090ed6411c,0,1,0,1,97,484
a3608d27ab657ab15809c969a97c3977a0f85b80,559cd46181a80bb9519e3359f4d9c6745bd3a36c,0,0,1,0,1512,174
1adbc22fdeb6dce5a6628fd7cb4a7dc2883e25fc,9b1ee4de4636fcc9af1cf93099e062a3f6eb96f5,0,0,1,0,84,260
1adbc22fdeb6dce5a6628fd7cb4a7dc2883e25fc,b5bcaba77fbe53cafd7c5f6b76752b09791caadf,0,1,0,1,2,13265
a1dcdf1a64fc125d7653be413c131b07438f83a0,3ca507d73ffc07087ed4e95e010a101298f78146,0,1,1,1,2349,103
0d308add09df27456d2cd0bf99848d43b0115388,c260c45db31d550f914c626ed484a9d40e70f43f,0,1,0,0,101,2
0d308add09df27456d2cd0bf99848d43b0115388,808730df59b8977f1b5e2b878fc44615a4fa9e56,0,0,1,1,306,76
795290d1b080c5c5960c24389333870bfe5931b5,3aaccd2dc96cf229c0170d538fe81f7d22059a4e,1,0,0,1,216,545
795290d1b080c5c5960c24389333870bfe5931b5,5a9d0c6a123764e52e4be3f428be5d967bc5a771,0,0,0,0,1011,6
795290d1b080c5c5960c24389333870bfe5931b5,b91396be8eac3dc57ab1dbd2d3bb27c791d88169,0,0,1,0,2056,485
795290d1b080c5c5960c24389333870bfe5931b5,d71736b3ed665d1ffcd0c34a55510ce266a30eb2,0,0,0,0,1308,43
795290d1b080c5c5960c24389333870bfe5931b5,b36e05b0af5658a9c50dd6a26e46aa08c85ea2d9,1,0,0,0,711,20
795290d1b080c5c5960c24389333870bfe5931b5,b2dbccf9a26e9980369b4666101b817559304c34,0,0,0,0,213,4
795290d1b080c5c5960c24389333870bfe5931b5,15a0c8920ecd91a636cd1a7df3a79a42fc21d086,0,1,0,0,212,46
795290d1b080c5c5960c24389333870bfe5931b5,f0f59877aa4de337d4c291ba9555f78632915446,0,0,0,0,1025,275
505bc7595b2b880a54d8420897d353f6ab364146,c07ea0ba34df57fc54b218d6b4edcd090ed6411c,0,1,0,0,148,484
505bc7595b2b880a54d8420897d353f6ab364146,5aab0bddaa9dd2684049194a2488d57517d89cae,0,0,0,1,557,828
505bc7595b2b880a54d8420897d353f6ab364146,dd614390614426d7011442d07900eb40c0753bce,0,0,1,0,2780,548
505bc7595b2b880a54d8420897d353f6ab364146,af3c04b43ba1c6c9d72f53618a5d34601e653848,0,0,0,0,1032,142
505bc7595b2b880a54d8420897d353f6ab364146,d0719a5ea4843cca40b0c1a73ad9acffd9639b50,1,0,0,0,681,647
c779ad4da3c2895cc9d9b65722eb5b3c5750e529,9ac27cb551b85293d03d334363acd7cf9c77813a,0,1,1,1,1379,931
89fafad255ae7fb0b6cebd38255259356f03554a,9d119577eaf659238811f0315a1c7a0cf3c7fb3f,0,0,0,0,1886,51
89fafad255ae7fb0b6cebd38255259356f03554a,9b427a322f87f2fd2f3c7227e04f848bbbcc622e,0,0,0,0,1202,254
89fafad255ae7fb0b6cebd38255259356f03554a,d0883c8cc74ba7253123cfe482ad993647b6693a,1,0,0,0,1993,64
89fafad255ae7fb0b6cebd38255259356f03554a,12b532c253e6efc3d077b35f9c3aa88ed94fc435,0,0,0,0,595,116
89fafad255ae7fb0b6cebd38255259356f03554a,dac59d10323e35b52d379a1ae7e9815cc5a55aa5,0,1,0,0,52,197
89fafad255ae7fb0b6cebd38255259356f03554a,e17086e5df626d915be122f9c319cee2e184e9eb,0,0,0,0,923,25
89fafad255ae7fb0b6cebd38255259356f03554a,fc73bf0a0abf739a9a8e6b1a5197dab113e76f27,0,0,0,1,2441,360
89fafad255ae7fb0b6cebd38255259356f03554a,5ef3c1b09b486d711b556655c28b93e207a90399,0,0,0,0,2594,114
89fafad255ae7fb0b6cebd38255259356f03554a,61b38b9f053a5cf32ff868974357884c1bcb5d3a,0,0,0,0,2549,89
89fafad255ae7fb0b6cebd38255259356f03554a,6a41ede2d426cea1cb29103305362383f4d10f4d,0,0,1,0,2932,260
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,3aaccd2dc96cf229c0170d538fe81f7d22059a4e,1,0,0,0,281,545
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,325322898cc413454feede0201b61da1abe1e67e,0,0,1,0,2407,33
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,2601b6a0b0c2b0bccaca67fbbfab6987ac5bef30,0,0,0,0,110,186
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,03ae0a906b8cf168361113a2afe56f482fe4de66,0,0,0,0,53,74
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,230115da9210f389e60f7eb0e402de1a06b5f269,0,0,0,0,66,253
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,bfadafe5d0322ba47402093e13f479c01c46ddda,0,0,0,0,49,321
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,9c3e2d833d339eb885f1a1549e0043e768bdb209,0,0,0,0,64,141
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,081feeb2dd97ae0854a7d2448232e651c7330344,0,1,0,0,42,347
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,ba418c6014a3c812b2efb97f40f0a65609394181,1,0,0,0,84,20
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,199a7d6903ed2e7c28fb32c6a28ed7f26148e13d,0,0,0,1,131,646
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,795290d1b080c5c5960c24389333870bfe5931b5,0,0,0,0,65,416
b7b74b7efe36ef6de3be8a6101ea74cf8e967439,3a7dbe6b737cc0b15065faae445503d46916826a,0,0,0,0,609,23
92862ed601076745bd80fcb8485ddbc105b89063,989f6f987d5bf1095c53f334b0d3bf990aabbe0d,0,1,1,1,1304,71
a352b94f57150e0e84fd1d92f1aebb7d5f422890,974a4c84ce9d11d536ad3dd0237cc0017c1a6997,0,1,0,0,67,341
a352b94f57150e0e84fd1d92f1aebb7d5f422890,260d90ba029483c4d2bca77ad89abf8d16e7d545,0,0,1,0,2637,209
a352b94f57150e0e84fd1d92f1aebb7d5f422890,439bca78ed6482a068c29fe04f714a744c5cfbe2,0,0,0,1,1440,663
a352b94f57150e0e84fd1d92f1aebb7d5f422890,089a494a1f0cc1892f1525fd746bac10c5a55175,0,0,0,0,1757,364
a9115134b5b6d866b68cfd734b4c90abc596e792,d95a4ef983be51dabf8bbaf57654424abbb978cb,0,1,1,1,630,17
aef7c4d1a16133f2f6d3ae3bfd18f01f8fc1403b,e9980412296b6469f39605f48ea527776d7ac718,0,1,1,1,2926,90
218a9ae74db26c1976d027ae6116ba8e0a943049,b7a548c4bff8fb420873d7756042a16004ecbce9,0,1,1,1,218,192
7fad8fddf1bc9ba7090d47c661d2eea80e4d4b68,b7a548c4bff8fb420873d7756042a16004ecbce9,0,1,1,1,219,192
739baa90927d06e7e2267c65b1221931a20784a4,90d75ab099be09b25842084cbb3886335e91c5a7,0,0,0,0,49,81
739baa90927d06e7e2267c65b1221931a20784a4,bfadafe5d0322ba47402093e13f479c01c46ddda,0,0,1,1,106,321
739baa90927d06e7e2267c65b1221931a20784a4,a352b94f57150e0e84fd1d92f1aebb7d5f422890,0,1,0,0,37,46
63d8e0c144a5ef2965502c0a48c15220d4217eb2,c9fb5b258ee40320aa14aa010b1737021226b7c7,0,1,0,0,8,54
63d8e0c144a5ef2965502c0a48c15220d4217eb2,801e95333444e1267331e6e765ca228161ce6e65,0,0,1,1,10,2342
ef4e75b03121c6cd9d1c5ea76915e7980598de81,b7734a70000289f04096a0dcf06c2e293db6c644,0,1,1,1,1,37
52164602466e6d9fe3787c522977c7a112d2ee21,ce0f244c543424192c67607d7900e98189e4b4bb,0,1,1,1,2080,20
f1bab136d07a6d50901ee7aa5d7d2267ccb855fb,8b12670ef9f8a4567b1b0aac088b325759ad3916,0,1,1,1,1699,94
159ba54b8c4a03c2e2dacaf159e650b8b5426a56,260d90ba029483c4d2bca77ad89abf8d16e7d545,0,1,1,1,2748,209
08c5e42649c85048b9035b3485c7b675e99ade3c,364d6029b6e095eeee31525c291b0181d0a78f1a,0,1,1,1,2607,910
9c55b961d3ef7a29ac426ab40ff59b45bff52a76,534e7c06e9c2446028a82e2e6c695a130ee7f061,0,0,1,1,1214,100
9c55b961d3ef7a29ac426ab40ff59b45bff52a76,3287ea52fe4779247e523d814bc40d3680879779,0,1,0,0,1,9
e27da9973193a06a138d7098c58723a7f10ed2e5,ddaf215b03cee506c907474578c950367b344062,0,0,0,0,135,941
e27da9973193a06a138d7098c58723a7f10ed2e5,a463191bb26eeb888c15c6b01fa2fa42d636e1be,1,0,0,0,74,43
e27da9973193a06a138d7098c58723a7f10ed2e5,35d9286781cce05e9862d5bc7c63233dbcc815b4,0,0,0,0,1611,22
e27da9973193a06a138d7098c58723a7f10ed2e5,578863881f50dbd1ce59c4ee453f51ce895b57b0,1,0,0,0,2632,97
e27da9973193a06a138d7098c58723a7f10ed2e5,3eaed5a122a050a6a2852b9f5348685373a9a6f7,0,0,1,0,3189,559
e27da9973193a06a138d7098c58723a7f10ed2e5,95cb79a93e0856a495e7991af0b6c2ffef0a9f93,1,0,0,0,1847,295
e27da9973193a06a138d7098c58723a7f10ed2e5,5388d70bb12cb93885f23d695f476cc2e1971b18,0,0,0,0,2669,81
e27da9973193a06a138d7098c58723a7f10ed2e5,f507ba3c2b667b41b9037166295c2ae5e80e748d,0,0,0,0,42,12
e27da9973193a06a138d7098c58723a7f10ed2e5,bcea3bee45a84f290e2c64efceb3734412cccf03,0,0,0,0,885,21
e27da9973193a06a138d7098c58723a7f10ed2e5,dea0cc01cf92af4ee7966130f1a6d01203655442,0,0,0,0,2700,138
e27da9973193a06a138d7098c58723a7f10ed2e5,5951a131db0d4c56cb435f78d3ae53dda0834441,0,0,0,0,221,154
e27da9973193a06a138d7098c58723a7f10ed2e5,d914522ae4111512c7e0a604a6c5027600f5e966,0,0,0,0,2065,134
e27da9973193a06a138d7098c58723a7f10ed2e5,cc005668b56028ab35353bc2d671e9fb59d208f8,1,0,0,0,1956,191
e27da9973193a06a138d7098c58723a7f10ed2e5,116ee058ebd76071a8aefcd95254f772ec18605f,0,0,0,0,1342,236
e27da9973193a06a138d7098c58723a7f10ed2e5,adffa9b0f4128ca4832ddd03fdeca2c9fe434689,0,0,0,0,2789,1118
e27da9973193a06a138d7098c58723a7f10ed2e5,ff032dc8576fec0bf6dbeeaf5d53325c2010d284,0,1,0,0,10,431
e27da9973193a06a138d7098c58723a7f10ed2e5,b46a6ce4bb8d6087ed424764f41fe4b8e248b3b4,1,0,0,0,79,113
e27da9973193a06a138d7098c58723a7f10ed2e5,7a9e5443b7184986e08e411d9e9ad2d7228c7827,0,0,0,0,1979,8
e27da9973193a06a138d7098c58723a7f10ed2e5,80f1590265e2c721707aef471cca995c4a7567a8,0,0,0,0,2701,779
e27da9973193a06a138d7098c58723a7f10ed2e5,3bec9f070fa0de5c749f91a9bcbf7a901135cb8f,0,0,0,0,1126,27
e27da9973193a06a138d7098c58723a7f10ed2e5,8f15eea910c097893c7bdc24725cf7ceff93cf32,0,0,0,0,2625,435
e27da9973193a06a138d7098c58723a7f10ed2e5,1825f30353e3ebce22d0ded72ed4d4abf3e4d53c,0,0,0,0,1828,4
e27da9973193a06a138d7098c58723a7f10ed2e5,d9fe40e1476d056629b9b7a28d05fd50246c0ed3,0,0,0,1,368,1370
847357e42e5267b04dd6e297219eaa125ab2f9f4,7768d91363cfc6caef6256ef154885058c3d7f37,0,0,0,0,202,10
847357e42e5267b04dd6e297219eaa125ab2f9f4,03ae0a906b8cf168361113a2afe56f482fe4de66,0,0,0,1,235,74
847357e42e5267b04dd6e297219eaa125ab2f9f4,a463191bb26eeb888c15c6b01fa2fa42d636e1be,1,1,0,0,75,43
847357e42e5267b04dd6e297219eaa125ab2f9f4,f399b682012cddd382b9bea2cb736be8e64f5b8f,1,0,0,0,1134,20
847357e42e5267b04dd6e297219eaa125ab2f9f4,5cbabdf4c95ec2bf13a40a9912d660601823e01c,0,0,1,0,2765,7
847357e42e5267b04dd6e297219eaa125ab2f9f4,2cf7d943df9778aeea70a47670109de472773756,0,0,0,0,2518,2
847357e42e5267b04dd6e297219eaa125ab2f9f4,bfcd4cac48a294da32a0bda0a82055c640aebac9,0,0,0,0,1135,8
47ee780cafa650a61bd62c4a6c13ac5554efd05c,ddaf215b03cee506c907474578c950367b344062,0,1,0,0,138,941
47ee780cafa650a61bd62c4a6c13ac5554efd05c,3a49ee7d82f6b3481012e81bcd18506eea150641,0,0,0,0,1203,186
47ee780cafa650a61bd62c4a6c13ac5554efd05c,116ee058ebd76071a8aefcd95254f772ec18605f,0,0,0,0,1345,236
47ee780cafa650a61bd62c4a6c13ac5554efd05c,8855d6153e252c735de0e6cc373787d22c1a467b,0,0,0,1,1259,1393
